generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.240002,14.840000,0.293801,0.117308,0.525351
500,38.919998,13.960000,0.166189,0.107577,0.521617
1000,40.380001,12.600000,0.114286,0.111135,0.480685
1500,40.720001,12.320000,0.064935,0.110143,0.487033
2000,45.119999,12.420000,0.032206,0.110252,0.491912
2500,40.419998,12.400000,0.025806,0.110012,0.503341
3000,37.919998,12.240000,0.016340,0.101641,0.490814
3500,39.480000,11.700000,0.013675,0.109552,0.469185
4000,33.919998,12.400000,0.006452,0.103450,0.510230
4500,36.200001,12.240000,0.003268,0.103682,0.494864
5000,41.000000,12.660000,0.000000,0.093782,0.510822
