generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.840000,19.360000,0.400826,0.097040,0.630448
500,36.000000,16.060000,0.268991,0.106933,0.573941
1000,42.459999,15.120000,0.174603,0.100268,0.575340
1500,39.720001,14.120000,0.133144,0.105882,0.535412
2000,38.599998,13.360000,0.086826,0.104370,0.510938
2500,45.520000,12.960000,0.046296,0.106785,0.513629
3000,38.299999,12.280000,0.026059,0.116251,0.495280
3500,39.560001,12.800000,0.018750,0.105939,0.517689
4000,42.299999,12.540000,0.009569,0.093674,0.508411
4500,44.200001,12.080000,0.006623,0.109692,0.480221
5000,40.840000,12.000000,0.006667,0.088900,0.492942
