generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.220001,38.900000,0.791774,0.056694,0.959035
500,44.220001,30.060000,0.645376,0.075449,0.829820
1000,36.540001,23.440000,0.488055,0.087983,0.719672
1500,33.959999,19.580000,0.367722,0.094134,0.651601
2000,41.180000,17.040000,0.251174,0.098760,0.610874
2500,38.279999,14.700000,0.174150,0.104306,0.546941
3000,41.779999,14.200000,0.104225,0.105264,0.543102
3500,41.320000,12.320000,0.061688,0.120600,0.487427
4000,43.840000,12.200000,0.045902,0.111928,0.487368
4500,47.540001,11.960000,0.033445,0.108388,0.472083
5000,45.840000,12.380000,0.006462,0.110974,0.498073
