generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.099998,15.000000,0.322667,0.118036,0.520420
500,44.060001,14.460000,0.177040,0.105390,0.541116
1000,44.900002,13.640000,0.108504,0.102273,0.533419
1500,40.540001,12.760000,0.075235,0.090229,0.507494
2000,36.200001,12.760000,0.043887,0.109365,0.510185
2500,42.099998,12.360000,0.025890,0.096675,0.495437
3000,39.299999,12.540000,0.015949,0.093813,0.506842
3500,36.439999,12.200000,0.013115,0.100222,0.493179
4000,43.200001,12.460000,0.009631,0.101752,0.510389
4500,40.220001,12.360000,0.006472,0.118891,0.512481
5000,37.340000,12.480000,0.006410,0.094979,0.510240
