generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.459999,39.760000,0.811871,0.056512,0.963839
500,30.340000,29.600000,0.633784,0.076351,0.824144
1000,30.820000,22.760000,0.483304,0.091570,0.704232
1500,39.500000,18.660000,0.357985,0.100467,0.625092
2000,33.759998,15.520000,0.252577,0.107851,0.556917
2500,43.340000,14.160000,0.161017,0.102687,0.540639
3000,38.380001,13.420000,0.104322,0.090593,0.520667
3500,38.119999,13.500000,0.053333,0.101124,0.538702
4000,37.860001,12.840000,0.043614,0.091710,0.516371
4500,44.119999,12.460000,0.022472,0.105506,0.512313
5000,42.599998,12.060000,0.013267,0.100480,0.487524
