generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.320000,38.400000,0.784375,0.057493,0.952302
500,40.279999,28.900000,0.617301,0.076778,0.815386
1000,37.259998,22.240000,0.501799,0.096849,0.676494
1500,35.279999,18.640000,0.360515,0.100203,0.618181
2000,45.080002,16.320000,0.240196,0.102808,0.585621
2500,37.500000,14.880000,0.155914,0.099580,0.552769
3000,40.439999,13.760000,0.122093,0.120816,0.527420
3500,36.400002,13.380000,0.086697,0.112520,0.522865
4000,45.680000,12.940000,0.052550,0.106087,0.518656
4500,39.240002,12.920000,0.030960,0.090429,0.530030
5000,42.099998,12.580000,0.022258,0.109469,0.504097
