generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.439999,34.280000,0.701284,0.062454,0.908265
500,32.400002,25.980000,0.583526,0.083977,0.754669
1000,41.840000,20.880000,0.457854,0.094456,0.657460
1500,29.260000,17.400000,0.298851,0.100081,0.603801
2000,35.340000,15.100000,0.211921,0.104058,0.552184
2500,43.660000,14.020000,0.119829,0.103375,0.534123
3000,37.320000,13.360000,0.071856,0.104157,0.520497
3500,38.080002,11.980000,0.040067,0.105071,0.483536
4000,42.639999,11.880000,0.026936,0.108655,0.485643
4500,38.279999,11.620000,0.010327,0.109663,0.475454
5000,43.340000,12.260000,0.006525,0.101292,0.499658
