generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.080002,44.100000,0.903401,0.055308,0.987081
500,34.680000,33.520000,0.720764,0.069401,0.875355
1000,39.060001,25.120000,0.557325,0.087173,0.740217
1500,32.779999,19.980000,0.458458,0.105450,0.630301
2000,38.259998,17.760000,0.344595,0.105211,0.597127
2500,41.419998,15.860000,0.254729,0.110569,0.562430
3000,42.959999,14.700000,0.185034,0.107451,0.542233
3500,36.139999,13.280000,0.105422,0.115739,0.514131
4000,33.240002,14.220000,0.078762,0.092204,0.559678
4500,38.279999,12.920000,0.065015,0.100235,0.508604
5000,39.139999,12.040000,0.049834,0.087285,0.491121
