generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.020000,5.180000,0.108108,0.231325,0.166306
500,37.799999,9.360000,0.042735,0.153746,0.380173
1000,37.380001,11.440000,0.020979,0.123593,0.469466
1500,39.139999,11.860000,0.003373,0.101799,0.478877
2000,43.540001,12.220000,0.000000,0.089980,0.495400
2500,40.840000,11.980000,0.000000,0.103819,0.486562
3000,36.980000,12.800000,0.000000,0.091505,0.524214
3500,42.160000,12.200000,0.000000,0.109429,0.497011
4000,40.480000,12.300000,0.000000,0.103162,0.499797
4500,38.720001,12.280000,0.000000,0.093254,0.497865
5000,42.040001,12.220000,0.000000,0.102345,0.494733
