generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.279999,9.520000,0.214286,0.171029,0.352087
500,39.200001,12.120000,0.092409,0.117713,0.467401
1000,45.220001,12.440000,0.051447,0.109339,0.493454
1500,39.820000,13.360000,0.035928,0.102248,0.537093
2000,42.799999,12.740000,0.034537,0.106722,0.516476
2500,40.900002,12.460000,0.016051,0.099336,0.512692
3000,38.860001,12.760000,0.015674,0.103550,0.516444
3500,42.000000,12.580000,0.009539,0.099260,0.507227
4000,35.259998,12.180000,0.009852,0.104404,0.484711
4500,42.259998,12.200000,0.009836,0.109254,0.502897
5000,40.299999,12.580000,0.003180,0.103317,0.505362
