generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.740002,19.060000,0.386149,0.103657,0.631423
500,47.799999,16.220000,0.266338,0.107788,0.566687
1000,39.560001,15.460000,0.191462,0.103689,0.570785
1500,45.240002,14.080000,0.105114,0.100055,0.539972
2000,42.680000,13.720000,0.064140,0.098285,0.539163
2500,36.939999,12.860000,0.034215,0.103625,0.513138
3000,40.279999,12.040000,0.023256,0.113002,0.492454
3500,33.700001,12.040000,0.006645,0.096661,0.494791
4000,31.879999,11.800000,0.003390,0.105859,0.477564
4500,38.660000,12.000000,0.000000,0.103668,0.485739
5000,38.840000,12.780000,0.000000,0.089858,0.518449
