generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.119999,49.000000,1.000000,0.054951,1.000000
500,44.880001,36.640000,0.775109,0.063182,0.915398
1000,28.840000,27.880000,0.605452,0.081213,0.792164
1500,32.500000,21.960000,0.475410,0.094366,0.681654
2000,29.200001,18.040000,0.350333,0.105489,0.607945
2500,32.139999,15.760000,0.263959,0.105226,0.552097
3000,38.980000,14.800000,0.175676,0.103547,0.557734
3500,37.020000,13.180000,0.109256,0.108841,0.509567
4000,41.480000,13.060000,0.079632,0.110026,0.512676
4500,36.660000,13.100000,0.036641,0.100318,0.530898
5000,40.240002,12.100000,0.019835,0.114141,0.485335
