generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.959999,35.280000,0.729025,0.062176,0.914911
500,42.580002,25.640000,0.531981,0.081845,0.765602
1000,39.160000,20.260000,0.402764,0.096040,0.659592
1500,39.639999,16.900000,0.284024,0.105636,0.598985
2000,44.639999,15.600000,0.212821,0.107631,0.573827
2500,37.020000,14.340000,0.136681,0.098347,0.542705
3000,42.580002,13.280000,0.093373,0.113263,0.517116
3500,42.299999,13.600000,0.061765,0.098842,0.537679
4000,41.840000,13.580000,0.032401,0.098470,0.548260
4500,42.340000,12.120000,0.023102,0.104114,0.489740
5000,48.720001,12.660000,0.018957,0.098791,0.507473
