generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.160000,19.680000,0.412602,0.100016,0.641255
500,37.720001,17.300000,0.291329,0.099125,0.599438
1000,32.439999,15.800000,0.220253,0.103784,0.568323
1500,42.099998,14.360000,0.150418,0.103880,0.546210
2000,38.619999,13.700000,0.087591,0.096307,0.543189
2500,41.000000,12.660000,0.056872,0.104456,0.493332
3000,33.980000,12.020000,0.029950,0.103305,0.475308
3500,39.720001,11.840000,0.023649,0.100246,0.481050
4000,38.020000,12.440000,0.022508,0.100199,0.506336
4500,37.459999,12.520000,0.009585,0.100913,0.508139
5000,36.919998,13.020000,0.009217,0.092357,0.532788
