generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.700001,49.000000,1.000000,0.054951,1.000000
500,30.240000,36.680000,0.775354,0.063157,0.916275
1000,34.299999,28.100000,0.597865,0.078416,0.802490
1500,27.000000,21.480000,0.456238,0.092591,0.674891
2000,46.419998,17.780000,0.296963,0.101180,0.622672
2500,35.939999,15.680000,0.214286,0.099137,0.567018
3000,36.419998,14.120000,0.152975,0.113223,0.529571
3500,45.480000,13.660000,0.090776,0.096128,0.531486
4000,38.599998,13.320000,0.060060,0.096577,0.532003
4500,35.220001,12.320000,0.042208,0.108252,0.487297
5000,34.119999,12.440000,0.016077,0.097655,0.506799
