generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.040001,39.240000,0.797146,0.056222,0.963066
500,31.240000,29.900000,0.639465,0.076041,0.826911
1000,32.700001,23.140000,0.464996,0.086191,0.723907
1500,34.619999,19.020000,0.363828,0.097833,0.635119
2000,40.619999,16.320000,0.259804,0.107161,0.584625
2500,39.380001,14.720000,0.160326,0.102059,0.548014
3000,39.220001,13.440000,0.110119,0.108096,0.513807
3500,42.240002,13.660000,0.079063,0.085000,0.545133
4000,39.240002,13.180000,0.048558,0.105941,0.521017
4500,36.680000,12.720000,0.031447,0.104657,0.511139
5000,36.619999,12.680000,0.018927,0.101461,0.505522
