generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.880001,24.500000,0.491429,0.080846,0.755738
500,41.180000,19.420000,0.385170,0.095725,0.641027
1000,37.060001,16.680000,0.263789,0.101752,0.591763
1500,38.400002,14.060000,0.199147,0.114710,0.517532
2000,44.240002,13.840000,0.138728,0.115351,0.531634
2500,41.700001,12.960000,0.095679,0.108912,0.506046
3000,37.480000,12.800000,0.050000,0.106433,0.508988
3500,42.320000,12.440000,0.022508,0.098766,0.497667
4000,43.060001,12.540000,0.012759,0.098567,0.506870
4500,42.279999,12.380000,0.006462,0.106487,0.504528
5000,44.160000,12.520000,0.000000,0.098869,0.503300
