generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.139999,24.480000,0.513072,0.087672,0.740402
500,34.680000,19.940000,0.405216,0.094691,0.649336
1000,35.040001,17.340000,0.290657,0.100971,0.609260
1500,43.639999,15.240000,0.202100,0.112632,0.559728
2000,41.520000,13.560000,0.147493,0.121559,0.516158
2500,41.360001,12.880000,0.090062,0.114833,0.497045
3000,40.419998,12.220000,0.049100,0.110011,0.480234
3500,36.580002,12.120000,0.033003,0.115288,0.487930
4000,43.320000,12.660000,0.018957,0.103323,0.515342
4500,36.799999,12.820000,0.006240,0.093819,0.521910
5000,43.959999,12.200000,0.000000,0.102631,0.500649
