generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.740002,43.860000,0.895577,0.054982,0.988409
500,38.980000,32.820000,0.716636,0.072313,0.858791
1000,32.439999,25.600000,0.576562,0.087867,0.741855
1500,32.480000,20.780000,0.423484,0.096328,0.666120
2000,38.660000,17.660000,0.276331,0.095414,0.617074
2500,41.619999,15.180000,0.181818,0.097275,0.561162
3000,34.820000,14.080000,0.105114,0.109308,0.539900
3500,37.160000,13.480000,0.077151,0.096790,0.524079
4000,40.560001,12.920000,0.058824,0.103199,0.508621
4500,38.000000,12.520000,0.038339,0.109726,0.504258
5000,39.799999,12.500000,0.019200,0.103475,0.498188
