generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.880001,34.320000,0.693473,0.060983,0.914178
500,35.279999,26.220000,0.559878,0.082180,0.769451
1000,33.220001,20.600000,0.419417,0.094223,0.665216
1500,34.799999,17.880000,0.306488,0.102197,0.616958
2000,40.619999,15.800000,0.220253,0.104411,0.570076
2500,39.880001,14.500000,0.157241,0.102215,0.539163
3000,40.900002,13.600000,0.105882,0.111822,0.526694
3500,40.720001,12.820000,0.081123,0.108067,0.493257
4000,38.599998,12.880000,0.043478,0.078976,0.521015
4500,36.480000,12.660000,0.031596,0.104763,0.510311
5000,35.959999,12.560000,0.012739,0.100254,0.504102
