generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.020000,4.560000,0.122807,0.269535,0.187708
500,40.020000,9.800000,0.048980,0.141410,0.381199
1000,39.639999,11.420000,0.024518,0.116376,0.452579
1500,46.459999,11.520000,0.017361,0.116918,0.469792
2000,44.139999,11.740000,0.010221,0.108743,0.473447
2500,38.080002,12.360000,0.003236,0.093105,0.504318
3000,36.400002,12.900000,0.003101,0.097146,0.521659
3500,35.840000,12.640000,0.003165,0.092155,0.518594
4000,45.340000,12.320000,0.003247,0.101369,0.492137
4500,41.520000,12.420000,0.000000,0.098663,0.511969
5000,42.240002,11.700000,0.000000,0.120557,0.484848
