generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.200001,18.900000,0.391534,0.101569,0.620255
500,43.439999,16.940000,0.262102,0.099804,0.603193
1000,40.099998,15.460000,0.188875,0.100771,0.566106
1500,36.240002,13.240000,0.132931,0.116108,0.510481
2000,38.959999,12.960000,0.070988,0.111870,0.506777
2500,42.619999,13.040000,0.046012,0.098140,0.515767
3000,40.000000,12.660000,0.028436,0.098913,0.506703
3500,36.099998,12.340000,0.012966,0.102258,0.495873
4000,43.419998,11.800000,0.010169,0.107419,0.477586
4500,45.099998,12.540000,0.009569,0.100805,0.511337
5000,44.720001,12.780000,0.003130,0.088334,0.520272
