generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.459999,24.160000,0.475166,0.082796,0.749458
500,29.400000,19.500000,0.354872,0.093429,0.657339
1000,37.340000,16.120000,0.243176,0.102202,0.576747
1500,37.639999,14.160000,0.172316,0.108517,0.530358
2000,38.860001,13.200000,0.084848,0.101842,0.518549
2500,43.720001,12.720000,0.044025,0.101807,0.510937
3000,37.639999,12.860000,0.027994,0.095004,0.516709
3500,44.020000,12.500000,0.019200,0.102245,0.502206
4000,36.080002,12.280000,0.013029,0.099277,0.496194
4500,38.799999,12.080000,0.013245,0.096538,0.483224
5000,39.840000,12.380000,0.012924,0.104414,0.490979
