generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.020000,49.000000,1.000000,0.054951,1.000000
500,33.240002,35.900000,0.758774,0.063976,0.908137
1000,43.320000,27.960000,0.615165,0.080128,0.789771
1500,33.400002,22.360000,0.459750,0.088199,0.703972
2000,44.520000,18.040000,0.350333,0.103810,0.610242
2500,42.200001,15.960000,0.238095,0.106364,0.570346
3000,31.760000,14.760000,0.143631,0.100368,0.560185
3500,37.700001,13.660000,0.108346,0.105560,0.532714
4000,42.799999,12.940000,0.083462,0.116960,0.506174
4500,40.720001,13.100000,0.054962,0.099395,0.528419
5000,39.580002,12.660000,0.028436,0.093367,0.517518
