generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.740002,39.600000,0.800000,0.055280,0.969747
500,35.060001,29.680000,0.656334,0.077568,0.815421
1000,43.080002,23.080000,0.500867,0.092328,0.705557
1500,40.279999,18.840000,0.360934,0.097090,0.629809
2000,37.959999,16.420000,0.265530,0.105435,0.577842
2500,40.240002,14.620000,0.145007,0.099544,0.548119
3000,40.080002,13.400000,0.101493,0.094583,0.535322
3500,41.520000,13.740000,0.061135,0.098678,0.541069
4000,38.860001,12.560000,0.038217,0.104077,0.494060
4500,35.599998,13.160000,0.018237,0.084199,0.525623
5000,41.240002,13.520000,0.014793,0.084537,0.546997
