generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.619999,39.580000,0.808489,0.056712,0.962734
500,36.480000,30.280000,0.636724,0.073787,0.842310
1000,26.980000,23.160000,0.480138,0.089169,0.714224
1500,37.299999,18.600000,0.339785,0.099917,0.627763
2000,40.560001,16.300000,0.242945,0.102993,0.587089
2500,42.700001,14.600000,0.169863,0.100947,0.542679
3000,42.400002,12.780000,0.109546,0.112378,0.489869
3500,39.820000,12.440000,0.064309,0.114609,0.491348
4000,33.540001,12.160000,0.032895,0.108616,0.488223
4500,38.020000,12.580000,0.025437,0.107179,0.501264
5000,41.099998,12.380000,0.006462,0.095196,0.504428
