generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.440001,19.100000,0.435602,0.104258,0.605000
500,35.119999,16.280000,0.294840,0.105238,0.569018
1000,43.639999,14.240000,0.202247,0.109336,0.516912
1500,36.740002,13.540000,0.109306,0.108746,0.520194
2000,37.660000,13.140000,0.057839,0.106145,0.508802
2500,39.020000,12.600000,0.038095,0.098243,0.492068
3000,38.919998,12.500000,0.022400,0.106305,0.504735
3500,43.099998,12.120000,0.013201,0.101250,0.481329
4000,41.660000,12.340000,0.009724,0.094249,0.502439
4500,40.279999,12.020000,0.003328,0.112921,0.484853
5000,41.020000,12.620000,0.003170,0.100031,0.516241
