generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.160000,15.240000,0.338583,0.122342,0.512732
500,42.959999,14.800000,0.186486,0.105474,0.547643
1000,39.279999,14.300000,0.139860,0.102739,0.535640
1500,35.240002,14.060000,0.088193,0.096489,0.550178
2000,41.360001,13.180000,0.051593,0.105648,0.518408
2500,36.520000,12.280000,0.022801,0.112660,0.489210
3000,37.299999,12.120000,0.009901,0.096226,0.485045
3500,31.879999,12.280000,0.009772,0.100789,0.496813
4000,34.439999,12.400000,0.003226,0.100105,0.508760
4500,37.580002,12.140000,0.003295,0.096232,0.483276
5000,40.860001,12.020000,0.003328,0.109728,0.479433
