generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.880001,9.560000,0.192469,0.165355,0.349104
500,39.959999,11.480000,0.087108,0.116764,0.433978
1000,44.959999,12.180000,0.055829,0.110403,0.481463
1500,45.279999,12.240000,0.029412,0.115001,0.488298
2000,43.980000,12.460000,0.012841,0.103971,0.510664
2500,33.020000,12.320000,0.012987,0.099676,0.501565
3000,47.720001,12.720000,0.003145,0.101718,0.525430
3500,45.040001,12.200000,0.000000,0.102116,0.496840
4000,42.820000,11.980000,0.000000,0.101696,0.493142
4500,40.599998,11.940000,0.000000,0.110177,0.490265
5000,43.299999,12.300000,0.000000,0.105889,0.508759
