generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.160000,4.880000,0.106557,0.251436,0.179525
500,39.139999,9.820000,0.028513,0.129896,0.397819
1000,39.799999,11.600000,0.013793,0.098637,0.487896
1500,40.299999,11.820000,0.003384,0.102910,0.479991
2000,35.320000,11.680000,0.000000,0.101319,0.479722
2500,45.779999,12.420000,0.000000,0.091895,0.513496
3000,40.220001,12.500000,0.000000,0.104588,0.509709
3500,39.740002,12.500000,0.000000,0.103210,0.513109
4000,44.799999,13.020000,0.000000,0.098070,0.529997
4500,46.520000,12.480000,0.000000,0.104843,0.506458
5000,41.160000,12.480000,0.000000,0.105322,0.506081
