generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.840000,24.440000,0.543372,0.089765,0.721410
500,37.680000,19.600000,0.387755,0.093840,0.643426
1000,31.260000,16.280000,0.262899,0.107225,0.580457
1500,36.060001,14.760000,0.176152,0.100184,0.547409
2000,36.480000,13.740000,0.119360,0.106764,0.521132
2500,40.959999,13.540000,0.091581,0.110594,0.516354
3000,36.799999,12.080000,0.052980,0.107604,0.484285
3500,39.639999,12.540000,0.025518,0.101584,0.510215
4000,43.380001,12.560000,0.022293,0.088205,0.511902
4500,39.959999,12.320000,0.012987,0.107947,0.499211
5000,37.220001,13.200000,0.009091,0.095189,0.540588
