generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.439999,25.060000,0.501197,0.082734,0.762204
500,37.020000,20.540000,0.389484,0.092283,0.674401
1000,40.840000,17.720000,0.316027,0.097549,0.608766
1500,43.299999,16.140000,0.230483,0.101708,0.585838
2000,33.919998,14.460000,0.157676,0.103606,0.544735
2500,36.560001,13.840000,0.101156,0.103350,0.536197
3000,37.040001,12.880000,0.068323,0.107014,0.504320
3500,39.680000,12.600000,0.041270,0.103831,0.504308
4000,38.439999,12.360000,0.025890,0.105496,0.493736
4500,41.040001,12.820000,0.012480,0.093646,0.523577
5000,42.419998,13.020000,0.009217,0.091060,0.526245
