generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.639999,49.000000,1.000000,0.054951,1.000000
500,42.660000,38.000000,0.805263,0.062224,0.926415
1000,29.780001,28.100000,0.620641,0.081515,0.790655
1500,43.720001,22.620000,0.489832,0.090442,0.697255
2000,36.020000,18.880000,0.379237,0.101198,0.622666
2500,44.119999,15.760000,0.236041,0.105996,0.566154
3000,42.419998,14.680000,0.149864,0.108193,0.552605
3500,35.299999,13.600000,0.100000,0.103242,0.522235
4000,40.599998,13.340000,0.062969,0.106142,0.515735
4500,42.299999,13.160000,0.042553,0.101545,0.523616
5000,38.540001,13.180000,0.030349,0.096775,0.514981
