generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.720001,4.360000,0.119266,0.255944,0.154452
500,39.779999,9.260000,0.034557,0.150355,0.354413
1000,44.520000,11.680000,0.006849,0.104347,0.468963
1500,40.200001,12.160000,0.003289,0.109049,0.501935
2000,36.740002,11.600000,0.000000,0.112267,0.461415
2500,35.320000,12.320000,0.000000,0.097284,0.502393
3000,42.139999,12.140000,0.000000,0.106187,0.499345
3500,39.360001,12.320000,0.000000,0.108902,0.498751
4000,41.180000,12.020000,0.000000,0.095101,0.486320
4500,41.160000,11.900000,0.000000,0.108522,0.475413
5000,34.200001,12.680000,0.000000,0.101714,0.507322
