generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.780001,34.780000,0.713053,0.061981,0.913285
500,34.439999,26.560000,0.564759,0.079479,0.776657
1000,29.139999,21.240000,0.433145,0.093880,0.680136
1500,40.820000,17.840000,0.316143,0.101873,0.611710
2000,38.540001,16.180000,0.224969,0.103461,0.585377
2500,45.700001,14.280000,0.142857,0.105602,0.535302
3000,38.560001,13.580000,0.085420,0.095180,0.530116
3500,40.580002,13.460000,0.053492,0.103216,0.538932
4000,38.500000,13.200000,0.033333,0.098013,0.530985
4500,40.099998,13.340000,0.017991,0.098367,0.540021
5000,34.599998,12.900000,0.015504,0.105512,0.522955
