generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.720001,14.680000,0.305177,0.119877,0.507493
500,42.660000,14.140000,0.195191,0.113714,0.524624
1000,43.200001,13.240000,0.117825,0.113431,0.506437
1500,37.639999,13.140000,0.063927,0.105800,0.517685
2000,36.680000,12.920000,0.049536,0.104575,0.512735
2500,38.900002,12.020000,0.036606,0.121178,0.478646
3000,39.840000,12.720000,0.022013,0.087870,0.512430
3500,39.400002,12.220000,0.009820,0.110311,0.496065
4000,42.200001,11.660000,0.003431,0.108928,0.482629
4500,34.340000,11.720000,0.003413,0.101729,0.481299
5000,37.919998,12.520000,0.003195,0.091589,0.505939
