generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.840000,39.160000,0.795710,0.056309,0.962492
500,27.940001,29.620000,0.649561,0.077910,0.817264
1000,36.700001,23.440000,0.503413,0.091609,0.714879
1500,41.360001,19.660000,0.374364,0.094595,0.655920
2000,42.779999,15.760000,0.274112,0.112157,0.555274
2500,32.779999,14.500000,0.162759,0.102369,0.548376
3000,36.020000,14.000000,0.117143,0.104467,0.536332
3500,44.080002,13.200000,0.069697,0.108965,0.515259
4000,34.360001,12.620000,0.034865,0.104430,0.506504
4500,37.700001,12.680000,0.025237,0.100402,0.509647
5000,39.279999,11.800000,0.006780,0.098302,0.479645
