generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.280001,29.320000,0.600273,0.073032,0.835845
500,37.880001,22.360000,0.472272,0.089182,0.698690
1000,39.660000,18.300000,0.343169,0.100426,0.613487
1500,32.279999,15.980000,0.230288,0.101088,0.568484
2000,35.240002,14.380000,0.141864,0.108024,0.544314
2500,37.599998,14.240000,0.075843,0.092066,0.560778
3000,40.860001,13.480000,0.053412,0.103060,0.529570
3500,37.619999,12.900000,0.037209,0.098926,0.514766
4000,42.439999,12.880000,0.024845,0.097070,0.514226
4500,41.720001,12.260000,0.016313,0.093793,0.499827
5000,38.680000,12.260000,0.006525,0.105148,0.499555
