generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.060001,4.620000,0.077922,0.266684,0.177309
500,41.380001,9.700000,0.020619,0.134405,0.386112
1000,37.840000,11.260000,0.017762,0.116821,0.448778
1500,40.880001,11.980000,0.013356,0.095260,0.486995
2000,39.119999,12.260000,0.009788,0.109497,0.500720
2500,44.799999,12.480000,0.003205,0.099763,0.507674
3000,36.279999,12.200000,0.003279,0.102546,0.500172
3500,38.959999,12.600000,0.003175,0.085888,0.515286
4000,44.639999,12.180000,0.000000,0.097682,0.493222
4500,40.660000,12.100000,0.000000,0.107734,0.501949
5000,46.560001,11.860000,0.000000,0.081927,0.484916
