generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.080000,43.860000,0.899225,0.055478,0.985214
500,38.959999,32.500000,0.710154,0.073038,0.854971
1000,37.720001,24.500000,0.556735,0.090145,0.718061
1500,38.759998,20.220000,0.403561,0.092404,0.659643
2000,40.360001,16.940000,0.295159,0.103252,0.588169
2500,40.919998,15.020000,0.207723,0.112349,0.559239
3000,38.360001,13.600000,0.150000,0.113014,0.515031
3500,38.959999,13.160000,0.085106,0.099395,0.504979
4000,43.439999,13.140000,0.057839,0.096441,0.522131
4500,38.880001,13.480000,0.047478,0.089191,0.531601
5000,35.720001,13.040000,0.033742,0.093948,0.520887
