generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.160000,49.000000,1.000000,0.054951,1.000000
500,41.759998,38.120000,0.814271,0.063082,0.922302
1000,36.139999,28.040000,0.634807,0.082980,0.781824
1500,35.639999,22.620000,0.502210,0.094425,0.691472
2000,37.020000,18.820000,0.361318,0.098801,0.626220
2500,38.360001,15.940000,0.248432,0.105268,0.565131
3000,32.740002,14.260000,0.168303,0.106375,0.540139
3500,46.200001,14.160000,0.121469,0.102482,0.537654
4000,38.779999,13.200000,0.072727,0.105212,0.516280
4500,40.660000,12.780000,0.043818,0.106515,0.508929
5000,38.000000,12.240000,0.035948,0.103177,0.486538
