generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.320000,44.500000,0.906966,0.054651,0.992613
500,24.760000,33.140000,0.733856,0.073381,0.857520
1000,40.700001,25.140000,0.548926,0.087149,0.742975
1500,43.000000,20.300000,0.396059,0.095821,0.659506
2000,38.480000,16.540000,0.282950,0.102691,0.578304
2500,42.080002,14.480000,0.198895,0.106569,0.523485
3000,41.599998,13.700000,0.134307,0.109588,0.514824
3500,41.919998,13.200000,0.096970,0.110111,0.512528
4000,44.840000,13.180000,0.051593,0.095327,0.526825
4500,42.480000,12.560000,0.028662,0.099934,0.506000
5000,44.320000,11.900000,0.016807,0.104212,0.481462
