generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.779999,29.240000,0.584131,0.071345,0.846244
500,42.419998,22.260000,0.452830,0.090440,0.700873
1000,44.259998,18.280000,0.352298,0.099614,0.611884
1500,39.900002,15.800000,0.250633,0.106846,0.559232
2000,39.919998,14.320000,0.184358,0.110424,0.527128
2500,35.939999,14.220000,0.120956,0.107474,0.545455
3000,36.360001,13.620000,0.082232,0.097748,0.526467
3500,40.259998,13.160000,0.045593,0.096000,0.521699
4000,39.240002,12.700000,0.034646,0.097778,0.499736
4500,40.119999,12.100000,0.023140,0.108073,0.499823
5000,42.799999,11.740000,0.003407,0.113009,0.486528
