generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.139999,4.640000,0.120690,0.257998,0.188618
500,41.040001,10.020000,0.031936,0.117077,0.399958
1000,41.860001,10.920000,0.018315,0.122907,0.445526
1500,43.900002,11.700000,0.003419,0.104792,0.477625
2000,41.959999,11.580000,0.000000,0.104492,0.470021
2500,38.900002,11.860000,0.000000,0.103488,0.476898
3000,41.599998,11.380000,0.000000,0.110873,0.472469
3500,39.660000,12.060000,0.000000,0.099911,0.494249
4000,40.400002,11.960000,0.000000,0.104986,0.483027
4500,44.700001,13.160000,0.000000,0.084857,0.536332
5000,43.380001,12.500000,0.000000,0.101892,0.504972
