generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.099998,28.920000,0.567082,0.070713,0.845224
500,40.000000,22.400000,0.435714,0.085226,0.712968
1000,45.919998,18.160000,0.325991,0.100850,0.619549
1500,43.860001,15.780000,0.202788,0.104605,0.581206
2000,39.220001,13.800000,0.136232,0.107025,0.522401
2500,45.980000,12.620000,0.088748,0.108165,0.504489
3000,43.200001,12.400000,0.061290,0.110273,0.502802
3500,40.160000,12.500000,0.035200,0.111739,0.502636
4000,35.900002,12.920000,0.027864,0.101723,0.519187
4500,38.759998,12.980000,0.006163,0.087698,0.526450
5000,33.660000,12.140000,0.000000,0.103771,0.490342
