generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.720001,9.680000,0.202479,0.160100,0.347060
500,38.439999,12.060000,0.112769,0.125363,0.454820
1000,42.200001,12.500000,0.064000,0.109682,0.486668
1500,37.099998,12.400000,0.038710,0.107423,0.494196
2000,34.040001,13.040000,0.018405,0.103609,0.522148
2500,33.580002,12.720000,0.012579,0.100833,0.521880
3000,45.439999,13.160000,0.012158,0.095941,0.533879
3500,38.919998,12.340000,0.009724,0.098272,0.499190
4000,36.660000,12.180000,0.003284,0.109682,0.496888
4500,34.020000,12.060000,0.003317,0.091813,0.488180
5000,38.080002,12.720000,0.000000,0.096563,0.516677
