generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.200001,44.060000,0.899682,0.054932,0.989542
500,39.279999,32.920000,0.699878,0.069154,0.872485
1000,35.360001,25.580000,0.566067,0.087861,0.745763
1500,35.779999,19.840000,0.419355,0.099309,0.637015
2000,31.040001,16.900000,0.279290,0.101457,0.593389
2500,33.840000,15.140000,0.190225,0.101460,0.550967
3000,33.119999,13.820000,0.127352,0.108123,0.531914
3500,43.619999,13.200000,0.069697,0.102494,0.526299
4000,41.040001,12.840000,0.056075,0.107463,0.505350
4500,40.840000,12.400000,0.025806,0.106926,0.497854
5000,43.400002,12.420000,0.012882,0.096017,0.496737
