generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.020000,24.160000,0.461921,0.083035,0.756389
500,42.220001,19.800000,0.359596,0.096542,0.664301
1000,29.200001,16.500000,0.240000,0.104538,0.594939
1500,33.959999,14.840000,0.148248,0.096914,0.564763
2000,36.299999,14.100000,0.107801,0.102750,0.547880
2500,41.700001,13.360000,0.071856,0.103357,0.526584
3000,44.419998,13.000000,0.052308,0.102415,0.511499
3500,45.180000,12.140000,0.036244,0.117373,0.477223
4000,41.139999,12.300000,0.022764,0.108258,0.496925
4500,41.580002,12.480000,0.012821,0.108886,0.503759
5000,37.680000,12.720000,0.009434,0.090781,0.519505
