generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.720001,14.700000,0.280272,0.120988,0.508141
500,35.160000,14.320000,0.173184,0.112901,0.532774
1000,43.299999,13.100000,0.116031,0.113694,0.505993
1500,39.119999,12.660000,0.069510,0.102386,0.498667
2000,36.939999,12.340000,0.048622,0.116834,0.483042
2500,41.799999,12.480000,0.032051,0.112792,0.500170
3000,38.360001,12.040000,0.019934,0.104070,0.494642
3500,44.220001,12.200000,0.016393,0.098652,0.495380
4000,40.959999,12.360000,0.009709,0.109005,0.495126
4500,44.040001,12.520000,0.003195,0.097325,0.505044
5000,44.720001,12.060000,0.000000,0.101373,0.503380
