generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.619999,10.440000,0.249042,0.152036,0.372888
500,42.099998,12.320000,0.120130,0.129049,0.471078
1000,35.320000,12.700000,0.075591,0.110048,0.500751
1500,40.400002,12.540000,0.035088,0.104359,0.498481
2000,40.000000,12.420000,0.022544,0.113145,0.497015
2500,40.299999,12.980000,0.018490,0.083388,0.531844
3000,36.860001,11.640000,0.010309,0.109067,0.469670
3500,38.740002,11.880000,0.003367,0.109848,0.482061
4000,39.500000,12.200000,0.000000,0.095938,0.500274
4500,40.680000,11.920000,0.000000,0.116328,0.487492
5000,40.720001,12.220000,0.000000,0.098237,0.507134
