generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.980000,14.580000,0.301783,0.123778,0.505756
500,42.740002,13.900000,0.172662,0.110182,0.510208
1000,39.180000,13.280000,0.111446,0.113213,0.516231
1500,42.200001,12.920000,0.040248,0.104916,0.515754
2000,43.700001,12.800000,0.025000,0.107605,0.511180
2500,43.599998,12.780000,0.009390,0.096805,0.510182
3000,42.160000,12.560000,0.006369,0.095101,0.513096
3500,43.980000,12.240000,0.006536,0.112582,0.497170
4000,38.959999,11.860000,0.006745,0.109477,0.484800
4500,37.279999,12.540000,0.006380,0.096080,0.509782
5000,42.080002,12.740000,0.000000,0.102345,0.516869
