generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.820000,25.100000,0.505179,0.079934,0.766781
500,42.700001,20.440000,0.389432,0.092705,0.671152
1000,32.200001,16.860000,0.253855,0.096220,0.602793
1500,44.799999,15.400000,0.179221,0.097486,0.579596
2000,32.080002,14.520000,0.118457,0.096818,0.550346
2500,37.860001,13.300000,0.060150,0.098252,0.527636
3000,33.720001,13.320000,0.039039,0.078880,0.533210
3500,39.320000,12.700000,0.022047,0.100701,0.514679
4000,41.080002,12.040000,0.006645,0.108894,0.481708
4500,38.799999,11.060000,0.000000,0.116005,0.459275
5000,41.599998,11.660000,0.000000,0.102266,0.479785
