generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.200001,4.540000,0.070485,0.268955,0.186801
500,43.360001,9.840000,0.016260,0.137664,0.399401
1000,41.900002,11.280000,0.014184,0.097092,0.457557
1500,42.860001,12.080000,0.009934,0.094983,0.497253
2000,39.279999,11.900000,0.003361,0.107751,0.482754
2500,39.160000,12.340000,0.003241,0.097272,0.499323
3000,39.020000,12.320000,0.000000,0.088935,0.497638
3500,38.380001,12.360000,0.000000,0.093976,0.509109
4000,35.040001,12.080000,0.000000,0.112551,0.494796
4500,35.020000,12.040000,0.000000,0.096700,0.497866
5000,35.279999,12.300000,0.000000,0.096062,0.502272
