generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.099998,5.040000,0.071429,0.196972,0.190840
500,41.099998,9.580000,0.012526,0.138722,0.388864
1000,44.340000,10.660000,0.003752,0.122601,0.432171
1500,45.860001,11.100000,0.000000,0.114666,0.452934
2000,38.560001,11.900000,0.000000,0.099695,0.485741
2500,39.240002,12.040000,0.000000,0.098924,0.492074
3000,41.639999,11.820000,0.000000,0.088543,0.487500
3500,42.840000,12.180000,0.000000,0.106553,0.500616
4000,41.580002,12.080000,0.000000,0.094627,0.495991
4500,45.860001,12.000000,0.000000,0.108593,0.483395
5000,43.560001,12.500000,0.000000,0.101503,0.506870
