generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.259998,44.020000,0.898682,0.054924,0.989437
500,39.900002,33.560000,0.722288,0.069329,0.874745
1000,37.660000,25.480000,0.551020,0.084245,0.752407
1500,33.500000,20.280000,0.406312,0.095108,0.655360
2000,42.299999,16.900000,0.295858,0.105916,0.586940
2500,41.000000,15.360000,0.210938,0.100327,0.560736
3000,40.439999,14.440000,0.116343,0.101269,0.558155
3500,40.000000,13.540000,0.079764,0.102567,0.528503
4000,33.200001,12.580000,0.044515,0.098344,0.503800
4500,38.919998,12.700000,0.018898,0.099802,0.502626
5000,45.200001,12.440000,0.012862,0.106304,0.499798
