generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.879999,49.000000,1.000000,0.054951,1.000000
500,30.680000,36.580000,0.772007,0.063100,0.915967
1000,42.060001,27.480000,0.609898,0.081983,0.779469
1500,42.299999,21.460000,0.486486,0.095227,0.658539
2000,34.400002,17.920000,0.334821,0.098062,0.606766
2500,33.520000,16.200000,0.227160,0.099512,0.593465
3000,35.220001,14.320000,0.150838,0.103306,0.534805
3500,39.599998,14.320000,0.094972,0.102404,0.553856
4000,40.400002,13.380000,0.059791,0.100535,0.527286
4500,36.840000,12.580000,0.028617,0.108472,0.495038
5000,33.560001,11.840000,0.020270,0.118236,0.483345
