generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.680000,34.920000,0.705613,0.060144,0.921129
500,36.099998,26.760000,0.557549,0.078542,0.784306
1000,37.240002,21.600000,0.424074,0.092455,0.695246
1500,34.980000,17.980000,0.324805,0.099162,0.615087
2000,40.040001,15.880000,0.214106,0.099113,0.584486
2500,39.980000,14.120000,0.138810,0.113273,0.533389
3000,43.639999,13.240000,0.087613,0.108818,0.508432
3500,36.459999,13.080000,0.058104,0.105999,0.506628
4000,39.680000,12.000000,0.036667,0.116218,0.486868
4500,39.340000,12.860000,0.018663,0.089345,0.526009
5000,42.619999,12.520000,0.003195,0.107130,0.507947
