generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.880001,25.000000,0.518400,0.084288,0.751478
500,31.600000,19.540000,0.395087,0.098043,0.638540
1000,40.520000,16.340000,0.274174,0.105487,0.572363
1500,38.880001,14.880000,0.190860,0.102426,0.542739
2000,39.080002,13.760000,0.133721,0.109213,0.523245
2500,45.639999,13.140000,0.066971,0.102985,0.511591
3000,44.279999,12.980000,0.043143,0.098600,0.524029
3500,39.619999,12.480000,0.028846,0.100291,0.509727
4000,38.759998,12.320000,0.012987,0.094834,0.491118
4500,37.639999,12.480000,0.009615,0.101546,0.501060
5000,47.480000,12.800000,0.006250,0.090902,0.521412
