generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.780001,28.660000,0.588974,0.075260,0.824693
500,29.120001,22.620000,0.479222,0.093447,0.701198
1000,33.200001,19.340000,0.361944,0.097247,0.644411
1500,41.360001,16.380000,0.271062,0.106575,0.573180
2000,37.959999,15.080000,0.183024,0.108204,0.552593
2500,31.280001,13.920000,0.106322,0.109591,0.534589
3000,34.180000,12.920000,0.055728,0.103350,0.514208
3500,41.360001,12.960000,0.040123,0.090003,0.514172
4000,42.580002,12.840000,0.021807,0.087191,0.523542
4500,40.660000,12.500000,0.009600,0.102002,0.510018
5000,38.099998,12.560000,0.006369,0.101727,0.518617
