generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.320000,5.400000,0.177778,0.224191,0.189327
500,41.259998,10.340000,0.058027,0.135956,0.405151
1000,40.099998,11.360000,0.024648,0.125017,0.452982
1500,41.840000,11.780000,0.016978,0.108865,0.469977
2000,42.740002,12.040000,0.009967,0.108987,0.487620
2500,40.779999,11.720000,0.000000,0.105308,0.476382
3000,36.060001,12.320000,0.000000,0.102603,0.496215
3500,39.700001,11.520000,0.000000,0.106105,0.471705
4000,41.259998,11.960000,0.000000,0.103381,0.491026
4500,34.139999,12.720000,0.000000,0.109097,0.522645
5000,38.299999,11.800000,0.000000,0.102719,0.488306
