generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.779999,29.780000,0.603089,0.071150,0.850279
500,39.320000,23.460000,0.506394,0.090637,0.717021
1000,35.599998,19.480000,0.406571,0.096902,0.636886
1500,44.040001,15.840000,0.277778,0.112642,0.560291
2000,39.520000,14.440000,0.193906,0.110193,0.528554
2500,30.700001,13.800000,0.127536,0.097355,0.528656
3000,37.580002,12.840000,0.084112,0.103545,0.497942
3500,43.880001,12.900000,0.037209,0.107948,0.510181
4000,41.360001,12.700000,0.025197,0.099690,0.512252
4500,44.599998,12.580000,0.012719,0.109088,0.512200
5000,35.500000,12.740000,0.006279,0.100593,0.511388
