generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.959999,19.380000,0.402477,0.098505,0.628306
500,38.240002,17.060000,0.271981,0.093848,0.609419
1000,32.680000,15.360000,0.182292,0.100050,0.573062
1500,28.520000,13.940000,0.126255,0.107537,0.528724
2000,43.259998,13.480000,0.094955,0.109463,0.519595
2500,37.900002,13.300000,0.054135,0.077127,0.528864
3000,41.480000,12.900000,0.034109,0.099075,0.518107
3500,39.680000,12.860000,0.018663,0.083126,0.525282
4000,34.279999,12.340000,0.003241,0.086258,0.503025
4500,38.599998,11.800000,0.003390,0.103661,0.470323
5000,40.700001,12.320000,0.003247,0.091022,0.505724
