generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.279999,4.380000,0.109589,0.257115,0.155048
500,36.419998,9.640000,0.033195,0.128835,0.379055
1000,40.560001,11.280000,0.010638,0.109777,0.463597
1500,42.560001,11.800000,0.006780,0.112381,0.469225
2000,35.340000,12.280000,0.003257,0.100063,0.494204
2500,39.599998,12.300000,0.003252,0.082331,0.495969
3000,37.720001,12.380000,0.003231,0.094883,0.503930
3500,37.580002,11.960000,0.000000,0.110334,0.491989
4000,37.700001,12.560000,0.000000,0.108150,0.510638
4500,41.099998,12.100000,0.000000,0.106240,0.492644
5000,37.599998,12.680000,0.000000,0.092768,0.511973
