generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.299999,49.000000,1.000000,0.054951,1.000000
500,41.860001,37.900000,0.796834,0.061270,0.930518
1000,32.560001,28.520000,0.619916,0.079319,0.803021
1500,33.200001,21.840000,0.463370,0.092431,0.685016
2000,36.779999,18.200000,0.358242,0.101987,0.608004
2500,40.040001,16.060000,0.219178,0.102093,0.585446
3000,34.959999,13.820000,0.127352,0.105947,0.538438
3500,44.639999,13.120000,0.088415,0.105126,0.515359
4000,38.700001,12.860000,0.046656,0.104336,0.519923
4500,42.060001,13.080000,0.021407,0.092526,0.537677
5000,40.360001,11.780000,0.010187,0.106997,0.482147
